TYPE,DATE,START TIME,END TIME,USAGE,UNITS,NOTES
Electric usage,3/9/2018,21:30,21:44,0.13,kWh,
Electric usage,3/9/2018,21:45,21:59,0.12,kWh,
Electric usage,3/9/2018,22:00,22:14,0.19,kWh,
Electric usage,3/9/2018,22:15,22:29,0.14,kWh,
Electric usage,3/9/2018,22:30,22:44,0.12,kWh,
Electric usage,3/9/2018,22:45,22:59,0.16,kWh,
Electric usage,3/9/2018,23:00,23:14,0.15,kWh,
Electric usage,3/9/2018,23:15,23:29,0.14,kWh,
Electric usage,3/9/2018,23:30,23:44,0.15,kWh,
Electric usage,3/10/2018,0:00,0:14,0.12,kWh,
Electric usage,3/10/2018,0:15,0:29,0.11,kWh,
Electric usage,3/10/2018,0:30,0:44,0.14,kWh,
Electric usage,3/10/2018,0:45,0:59,0.14,kWh,
Electric usage,3/10/2018,1:00,1:14,0.13,kWh,
Electric usage,3/10/2018,1:15,1:29,0.13,kWh,
Electric usage,3/10/2018,1:30,1:44,0.09,kWh,
Electric usage,3/10/2018,1:45,1:59,0.08,kWh,
Electric usage,3/10/2018,2:00,2:14,0.04,kWh,
Electric usage,3/10/2018,2:15,2:29,0.07,kWh,
Electric usage,3/10/2018,2:30,2:44,0.07,kWh,
Electric usage,3/10/2018,2:45,2:59,0.05,kWh,
Electric usage,3/10/2018,3:00,3:14,0.05,kWh,
Electric usage,3/10/2018,3:15,3:29,0.09,kWh,
Electric usage,3/10/2018,3:30,3:44,0.04,kWh,
Electric usage,3/10/2018,3:45,3:59,0.04,kWh,
Electric usage,3/10/2018,4:00,4:14,0.1,kWh,
Electric usage,3/10/2018,4:15,4:29,0.03,kWh,
Electric usage,3/10/2018,4:30,4:44,0.06,kWh,
Electric usage,3/10/2018,4:45,4:59,0.07,kWh,
Electric usage,3/10/2018,5:00,5:14,0.05,kWh,
Electric usage,3/10/2018,5:15,5:29,0.07,kWh,
Electric usage,3/10/2018,5:30,5:44,0.04,kWh,
Electric usage,3/10/2018,5:45,5:59,0.06,kWh,
Electric usage,3/10/2018,6:00,6:14,0.07,kWh,
Electric usage,3/10/2018,6:15,6:29,0.03,kWh,
Electric usage,3/10/2018,6:30,6:44,0.1,kWh,
Electric usage,3/10/2018,6:45,6:59,0.04,kWh,
Electric usage,3/10/2018,7:00,7:14,0.03,kWh,
Electric usage,3/10/2018,7:15,7:29,0.09,kWh,
Electric usage,3/10/2018,7:30,7:44,0.05,kWh,
Electric usage,3/10/2018,7:45,7:59,0.08,kWh,
Electric usage,3/10/2018,8:00,8:14,0.04,kWh,
Electric usage,3/10/2018,8:15,8:29,0.08,kWh,
Electric usage,3/10/2018,8:30,8:44,0.06,kWh,
Electric usage,3/10/2018,8:45,8:59,0.05,kWh,
Electric usage,3/10/2018,9:00,9:14,0.13,kWh,
Electric usage,3/10/2018,9:15,9:29,0.08,kWh,
Electric usage,3/10/2018,9:30,9:44,0.07,kWh,
Electric usage,3/10/2018,9:45,9:59,0.12,kWh,
Electric usage,3/10/2018,10:00,10:14,0.17,kWh,
Electric usage,3/10/2018,10:15,10:29,0.15,kWh,
Electric usage,3/10/2018,10:30,10:44,0.13,kWh,
Electric usage,3/10/2018,10:45,10:59,0.16,kWh,
Electric usage,3/10/2018,11:00,11:14,0.11,kWh,
Electric usage,3/10/2018,11:15,11:29,0.1,kWh,
Electric usage,3/10/2018,11:30,11:44,0.14,kWh,
Electric usage,3/10/2018,11:45,11:59,0.12,kWh,
Electric usage,3/10/2018,12:00,12:14,0.19,kWh,
Electric usage,3/10/2018,12:15,12:29,0.14,kWh,
Electric usage,3/10/2018,12:30,12:44,0.08,kWh,
Electric usage,3/10/2018,12:45,12:59,0.08,kWh,
Electric usage,3/10/2018,13:00,13:14,0.12,kWh,
Electric usage,3/10/2018,13:15,13:29,0.15,kWh,
Electric usage,3/10/2018,13:30,13:44,0.12,kWh,
Electric usage,3/10/2018,13:45,13:59,0.06,kWh,
Electric usage,3/10/2018,14:00,14:14,0.09,kWh,
Electric usage,3/10/2018,14:15,14:29,0.13,kWh,
Electric usage,3/10/2018,14:30,14:44,0.16,kWh,
Electric usage,3/10/2018,14:45,14:59,0.11,kWh,
Electric usage,3/10/2018,15:00,15:14,0.09,kWh,
Electric usage,3/10/2018,15:15,15:29,0.07,kWh,
Electric usage,3/10/2018,15:30,15:44,0.1,kWh,
Electric usage,3/10/2018,15:45,15:59,0.06,kWh,
Electric usage,3/10/2018,16:00,16:14,0.12,kWh,
Electric usage,3/10/2018,16:15,16:29,0.09,kWh,
